0.253623,0.390908,0.437413,0.670835,0.525762,0.398346,0.145131,0.930388
0.434629,0.914290,0.431171,0.256869,0.464047,0.057074,0.631999,0.613194
0.666587,0.556046,0.738849,0.888415,0.469151,0.300166,0.649587,0.143515
0.476530,0.055227,0.942482,0.989752,0.786809,0.402725,0.573592,0.781686
0.482699,0.422315,0.737083,0.120420,0.554029,0.222273,0.772245,0.281617
0.387176,0.102962,0.451109,0.505715,0.709003,0.127044,0.300062,0.672034
0.309150,0.571673,0.553240,0.054128,0.446905,0.628231,0.041270,0.929936
0.225339,0.819896,0.425939,0.666422,0.427744,0.277122,0.298843,0.879289
0.126537,0.857939,0.723047,0.255921,0.470329,0.195598,0.093921,0.334921
0.684401,0.490315,0.266171,0.272993,0.879182,0.631774,0.132347,0.400792
0.047591,0.178217,0.239618,0.889500,0.308211,0.505391,0.232180,0.525401
0.328027,0.136636,0.727849,0.497257,0.829392,0.710791,0.239808,0.327343
0.395698,0.037827,0.866660,0.919856,0.058009,0.857890,0.488801,0.489897
0.654969,0.429570,0.263537,0.124303,0.273238,0.513938,0.696733,0.604471
0.837643,0.423909,0.663560,0.171315,0.370737,0.284825,0.249488,0.940823
0.474199,0.654189,0.417934,0.068669,0.720455,0.052163,0.121860,0.124309
0.283736,0.230815,0.405224,0.829862,0.658993,0.863877,0.550199,0.946160
0.801260,0.330761,0.319194,0.949003,0.175019,0.330212,0.437366,0.230881
0.562551,0.456244,0.194678,0.029094,0.534868,0.306079,0.086807,0.303052
0.638179,0.551906,0.193573,0.991036,0.423477,0.498725,0.219486,0.344001
0.205932,0.261257,0.248793,0.218618,0.865985,0.534622,0.413916,0.117409
0.167697,0.913857,0.383580,0.169894,0.553949,0.394019,0.912165,0.667014
0.935403,0.317667,0.920332,0.290499,0.557772,0.310370,0.158626,0.195060
0.513386,0.649963,0.820318,0.815785,0.375362,0.135633,0.616720,0.489992
0.954063,0.261682,0.202765,0.654456,0.552567,0.243246,0.877847,0.390648
0.331339,0.287411,0.022337,0.021147,0.092275,0.739628,0.012641,0.501866
0.661605,0.284999,0.360372,0.233716,0.400152,0.806674,0.061044,0.892540
0.896291,0.470549,0.095716,0.236971,0.240821,0.129459,0.451939,0.112756
0.349679,0.784978,0.726958,0.792639,0.709098,0.439531,0.892891,0.602498
0.631108,0.927364,0.133971,0.461086,0.883433,0.429212,0.318248,0.919362
0.260428,0.811383,0.503049,0.013672,0.503007,0.382153,0.441299,0.539780
0.255706,0.169848,0.901644,0.563164,0.728847,0.190625,0.526538,0.360292
0.689110,0.903836,0.796547,0.114968,0.354292,0.060003,0.470613,0.340736
0.201847,0.047467,0.099388,0.076979,0.903505,0.257630,0.340101,0.591154
0.098654,0.892586,0.286487,0.398748,0.168476,0.090983,0.131284,0.887766
0.793875,0.626160,0.508461,0.292234,0.537814,0.933187,0.017890,0.238565
0.443547,0.375095,0.536456,0.888372,0.069139,0.303090,0.434068,0.531905
0.928081,0.605052,0.131020,0.917594,0.604990,0.526411,0.018177,0.941625
0.298702,0.339518,0.919872,0.332515,0.914985,0.242436,0.898176,0.470303
0.954142,0.511603,0.453018,0.248825,0.810708,0.465273,0.475569,0.693818
0.754086,0.741280,0.067678,0.340015,0.627049,0.660854,0.577461,0.835212
0.446996,0.060731,0.357304,0.500034,0.188499,0.789340,0.477397,0.604186
0.572527,0.637851,0.101826,0.842557,0.876987,0.220349,0.735450,0.095249
0.453787,0.080364,0.388891,0.326591,0.843690,0.336468,0.781545,0.608402
0.872010,0.401801,0.362345,0.355061,0.320913,0.007378,0.765799,0.877309
0.024262,0.236148,0.437997,0.460746,0.800789,0.717124,0.566530,0.737581
0.146172,0.165772,0.014845,0.831392,0.449285,0.202196,0.677165,0.703874
0.802017,0.567859,0.818534,0.530261,0.096287,0.128621,0.201873,0.772793
0.768612,0.637863,0.315158,0.044656,0.028781,0.086744,0.814251,0.557622
0.352726,0.259819,0.250455,0.065660,0.457765,0.850521,0.831225,0.492517
0.153399,0.503207,0.555534,0.611544,0.024835,0.816372,0.714733,0.548622
0.709083,0.792758,0.662177,0.791114,0.032558,0.884292,0.153278,0.985601
0.525688,0.946382,0.648952,0.288654,0.865983,0.262014,0.174952,0.151082
0.983233,0.022782,0.637142,0.365184,0.948137,0.540900,0.590499,0.663969
0.712728,0.291179,0.941543,0.234520,0.218066,0.002729,0.069408,0.562580
0.222114,0.472629,0.183147,0.614044,0.332739,0.874166,0.047886,0.271780
0.432106,0.890748,0.880737,0.313117,0.649585,0.367385,0.284522,0.788533
0.237315,0.160272,0.934903,0.824752,0.979943,0.573074,0.888482,0.451307
0.335478,0.333982,0.742568,0.966729,0.634263,0.119778,0.366624,0.916549
0.676717,0.900987,0.868414,0.165117,0.149626,0.529780,0.507473,0.898402
0.130762,0.317827,0.116410,0.773872,0.706079,0.501321,0.877163,0.070894
0.755520,0.914662,0.705316,0.669947,0.728043,0.378130,0.972386,0.930256
0.605152,0.406656,0.494245,0.221863,0.993482,0.682734,0.022827,0.806393
0.692292,0.783083,0.468331,0.826134,0.724290,0.583671,0.900730,0.489738
0.152825,0.477599,0.836239,0.364352,0.862505,0.692711,0.749269,0.753816
0.008919,0.574247,0.261287,0.096207,0.086218,0.616358,0.401617,0.801461
0.670315,0.158548,0.288797,0.320054,0.297515,0.487310,0.024348,0.312014
0.460697,0.803196,0.532309,0.042004,0.169696,0.510723,0.078875,0.906636
0.247762,0.872782,0.152057,0.061471,0.300955,0.167543,0.216959,0.173740
0.718999,0.547847,0.387924,0.666997,0.114391,0.933180,0.010714,0.090948
0.448225,0.751622,0.215896,0.013540,0.696430,0.551803,0.766875,0.802973
0.538282,0.074940,0.418384,0.893974,0.983592,0.618559,0.291574,0.796384
0.744220,0.314610,0.573976,0.759636,0.221781,0.568377,0.399160,0.375553
0.044377,0.223718,0.020066,0.053488,0.566517,0.680039,0.566660,0.775302
0.481891,0.052632,0.591193,0.651221,0.562210,0.139414,0.960283,0.672728
0.293368,0.282753,0.308696,0.676999,0.382107,0.581251,0.303427,0.729612
0.799767,0.585903,0.357747,0.626570,0.034352,0.896789,0.786787,0.020689
0.649968,0.462505,0.086804,0.598755,0.591807,0.208131,0.587234,0.360909
0.432655,0.979605,0.508729,0.654302,0.670371,0.017419,0.696974,0.999841
0.488673,0.816517,0.603994,0.828984,0.518207,0.650894,0.022366,0.278620
0.700332,0.095466,0.613019,0.762816,0.930931,0.990802,0.240561,0.714335
0.318835,0.704152,0.734050,0.951784,0.523502,0.152626,0.089497,0.282557
0.789239,0.757812,0.801700,0.000406,0.396538,0.425728,0.892083,0.605849
0.096217,0.864272,0.070342,0.324691,0.109078,0.967155,0.597273,0.087119
0.770333,0.395445,0.217241,0.882613,0.118329,0.183726,0.067142,0.660755
0.376344,0.667066,0.839152,0.114544,0.287298,0.921774,0.604498,0.088139
0.920449,0.312639,0.279348,0.357516,0.654440,0.864735,0.873735,0.740088
0.063687,0.665814,0.690858,0.594815,0.090626,0.525687,0.960574,0.590407
0.367602,0.312128,0.097149,0.589700,0.322029,0.198294,0.604009,0.627032
0.642772,0.772738,0.458863,0.745374,0.182486,0.078898,0.335761,0.571470
0.414801,0.824209,0.226010,0.104049,0.772669,0.507841,0.500242,0.412662
0.898051,0.851215,0.283316,0.336240,0.905867,0.898234,0.172605,0.039556
0.226633,0.859164,0.237517,0.519014,0.591252,0.690461,0.458703,0.445365
0.537936,0.752215,0.537316,0.350740,0.342981,0.776398,0.391970,0.043084
0.445502,0.966022,0.472177,0.488037,0.018303,0.086684,0.824072,0.220318
0.667706,0.395295,0.857897,0.824934,0.404841,0.970983,0.181928,0.798623
0.420684,0.129427,0.375032,0.827094,0.149732,0.901049,0.686902,0.633827
0.224658,0.062971,0.157846,0.910369,0.314244,0.382800,0.356074,0.480451
0.475609,0.998022,0.809108,0.005134,0.631056,0.992719,0.391430,0.683319
0.528455,0.993591,0.218294,0.432834,0.503723,0.338749,0.420190,0.917959
0.205214,0.710449,0.933854,0.267449,0.120076,0.292879,0.268737,0.736963
0.627339,0.518647,0.612087,0.944272,0.636426,0.814097,0.992697,0.874735
0.540897,0.449761,0.321881,0.540010,0.717112,0.607400,0.891760,0.780087
0.742844,0.431236,0.205679,0.403346,0.754023,0.948522,0.274825,0.910993
0.595535,0.185615,0.931479,0.142049,0.533383,0.359202,0.838306,0.305916
0.486769,0.962307,0.418083,0.315280,0.765433,0.939990,0.990870,0.082263
0.824928,0.989553,0.039704,0.744599,0.370412,0.971516,0.746999,0.607592
0.962529,0.589797,0.563803,0.562205,0.792641,0.789539,0.847062,0.782484
0.148510,0.235386,0.720780,0.745585,0.490246,0.361798,0.686401,0.986200
0.727314,0.777761,0.903112,0.307413,0.169675,0.072202,0.581275,0.377425
0.937274,0.796270,0.054528,0.476667,0.396336,0.680252,0.405728,0.988020
0.022186,0.959287,0.528551,0.227386,0.044961,0.453221,0.920074,0.378328
0.966454,0.184270,0.627210,0.180637,0.009724,0.384028,0.071452,0.889098
0.985296,0.745763,0.526851,0.366777,0.759403,0.834384,0.000334,0.358358
0.580848,0.072572,0.771133,0.654553,0.644096,0.451592,0.283391,0.087831
0.821293,0.073812,0.369760,0.426193,0.921844,0.861920,0.267806,0.079550
0.001868,0.672921,0.292758,0.543141,0.941089,0.462779,0.178041,0.349949
0.609191,0.381097,0.008733,0.905362,0.714988,0.192116,0.592743,0.658167
0.574832,0.980485,0.090889,0.141990,0.337453,0.033106,0.692342,0.365405
0.393751,0.511732,0.285694,0.065900,0.688411,0.780462,0.159904,0.337946
0.724987,0.880252,0.526327,0.616469,0.889532,0.720479,0.759710,0.425139
0.964572,0.598200,0.369876,0.995853,0.214632,0.364444,0.270941,0.641810
0.427912,0.588332,0.617744,0.439663,0.299694,0.228753,0.684930,0.029812
0.051123,0.623424,0.127047,0.043555,0.647533,0.512420,0.734529,0.172449
0.530235,0.827386,0.658582,0.254240,0.652649,0.973680,0.671851,0.790133
0.100553,0.869444,0.560049,0.906889,0.022664,0.528847,0.965135,0.334880
0.985321,0.611517,0.312590,0.601796,0.102417,0.489841,0.405101,0.275479
0.579528,0.743717,0.864936,0.365427,0.220134,0.487669,0.616663,0.465986
0.913096,0.385490,0.650910,0.571341,0.150492,0.832512,0.986913,0.937111
0.921161,0.325458,0.497227,0.348211,0.863433,0.553359,0.032676,0.739060
0.179243,0.631052,0.672027,0.450219,0.808062,0.134600,0.382789,0.281521
0.828182,0.150327,0.038269,0.080588,0.466272,0.167275,0.068230,0.732151
0.554893,0.025403,0.824990,0.801383,0.165742,0.900900,0.646742,0.060026
0.585862,0.396159,0.752046,0.088103,0.063244,0.231028,0.780210,0.349085
0.562228,0.036396,0.090468,0.235044,0.798812,0.092657,0.339389,0.560747
0.351284,0.756137,0.675439,0.652831,0.939774,0.605236,0.902353,0.723771
0.986089,0.326615,0.036162,0.566675,0.147389,0.953474,0.685289,0.125707
0.295137,0.570339,0.181678,0.936548,0.993284,0.706996,0.070109,0.110737
0.917602,0.472431,0.864423,0.845785,0.554954,0.016963,0.116769,0.528241
0.794704,0.696802,0.153476,0.855612,0.302680,0.345339,0.713228,0.377240
0.112803,0.170356,0.333551,0.801857,0.758480,0.910882,0.126218,0.886390
0.950742,0.098748,0.739466,0.847677,0.463824,0.537417,0.534167,0.922943
0.644120,0.079359,0.777533,0.235040,0.423724,0.429768,0.054312,0.119890
0.854684,0.097891,0.690677,0.528927,0.715479,0.951724,0.594725,0.036162
0.687729,0.276930,0.026706,0.477769,0.732221,0.990206,0.656212,0.389008
0.110362,0.589091,0.196803,0.168965,0.537400,0.777689,0.730581,0.198633
0.143701,0.087615,0.272150,0.279836,0.412559,0.527591,0.051737,0.542700
0.393768,0.151451,0.471038,0.043239,0.963354,0.434672,0.895983,0.414057
0.664808,0.201760,0.680510,0.937850,0.833409,0.758696,0.690485,0.612387
0.972996,0.568490,0.065784,0.312960,0.689383,0.481843,0.333071,0.877515
0.816319,0.815220,0.109648,0.695902,0.893970,0.830271,0.814786,0.137930
0.972025,0.756033,0.253545,0.571511,0.230660,0.859825,0.508645,0.705917
0.775126,0.777146,0.409074,0.365818,0.904143,0.163166,0.775110,0.248702
0.098195,0.852502,0.893178,0.783796,0.158940,0.175229,0.135884,0.998462
0.988227,0.439342,0.991691,0.186981,0.415361,0.892097,0.852587,0.044655
0.226857,0.883639,0.983275,0.226627,0.814135,0.921128,0.349751,0.566816
0.179235,0.664053,0.069593,0.209225,0.312266,0.518381,0.439304,0.766061
0.862919,0.896810,0.606624,0.411420,0.736666,0.612864,0.416182,0.779458
0.254831,0.030023,0.303079,0.600517,0.124095,0.011911,0.526254,0.017331
0.661603,0.545341,0.011633,0.038036,0.507876,0.013935,0.275418,0.816373
0.762781,0.030664,0.309795,0.083552,0.480149,0.017172,0.722746,0.452089
0.477944,0.962857,0.914477,0.834746,0.671113,0.225522,0.745033,0.984478
0.115197,0.000675,0.942324,0.848371,0.553436,0.620976,0.040312,0.797930
0.108276,0.208149,0.341618,0.573721,0.299633,0.756207,0.607428,0.809971
0.821454,0.313013,0.367699,0.032313,0.046937,0.637689,0.156544,0.688405
0.331609,0.002487,0.039497,0.205442,0.701362,0.027445,0.538142,0.053419
0.610002,0.421010,0.065008,0.967665,0.387468,0.456488,0.510884,0.001762
0.586190,0.398995,0.234651,0.310296,0.324762,0.216929,0.147425,0.255714
0.718663,0.134384,0.370689,0.533763,0.297311,0.880426,0.427129,0.655665
0.057193,0.609293,0.236811,0.549033,0.699918,0.173280,0.833867,0.059004
0.871874,0.761666,0.146257,0.638380,0.689598,0.120319,0.762442,0.050120
0.330354,0.299345,0.084222,0.120838,0.092543,0.431938,0.768603,0.906449
0.999576,0.481200,0.281598,0.857312,0.474872,0.771904,0.362300,0.308633
0.487039,0.135634,0.296618,0.888208,0.243329,0.733486,0.688447,0.187844
0.564524,0.284644,0.501895,0.560239,0.869238,0.310769,0.603705,0.992791
0.802876,0.082463,0.717896,0.782628,0.840809,0.301754,0.148923,0.446000
0.576287,0.056183,0.605752,0.007310,0.272308,0.455444,0.407016,0.772750
0.819528,0.167128,0.690597,0.114236,0.621350,0.878478,0.236187,0.479309
0.468698,0.172076,0.475362,0.086371,0.588316,0.769743,0.988779,0.124806
0.575287,0.884230,0.451113,0.936637,0.638682,0.109605,0.698363,0.389954
0.688347,0.121748,0.465805,0.389457,0.384073,0.442636,0.461269,0.370900
0.333218,0.870621,0.685839,0.889085,0.252364,0.480821,0.641345,0.451339
0.249028,0.726318,0.552485,0.723007,0.191270,0.562258,0.313661,0.447131
0.539116,0.033666,0.364954,0.496057,0.727408,0.339117,0.174414,0.758795
0.036888,0.329350,0.443073,0.814773,0.473776,0.166306,0.977466,0.575479
0.535675,0.669618,0.960437,0.242303,0.606030,0.989951,0.261431,0.980544
0.896621,0.141159,0.155115,0.278472,0.217795,0.140506,0.206432,0.174254
0.853401,0.456736,0.902584,0.388444,0.916772,0.167982,0.211893,0.513065
0.268467,0.802602,0.734253,0.856039,0.725576,0.992434,0.364919,0.090287
0.121679,0.295992,0.174574,0.100954,0.125544,0.733019,0.076353,0.434468
0.052805,0.635520,0.080626,0.266320,0.232061,0.815401,0.356912,0.392105
0.530698,0.157542,0.406091,0.277015,0.037362,0.386610,0.435149,0.065484
0.998102,0.617276,0.428783,0.361338,0.901718,0.345378,0.726675,0.313465
0.841160,0.711659,0.936362,0.759752,0.983787,0.659548,0.071706,0.841448
0.131159,0.110531,0.746630,0.964857,0.249447,0.742759,0.037225,0.163814
0.402367,0.311827,0.824244,0.835037,0.598833,0.365555,0.648519,0.241055
0.166259,0.070796,0.308460,0.738775,0.734834,0.664991,0.925346,0.809160
0.164354,0.947851,0.274829,0.195325,0.651031,0.320262,0.836892,0.419553
0.925406,0.704922,0.242495,0.264947,0.917307,0.787707,0.737857,0.964755
0.008738,0.387304,0.200507,0.390176,0.827079,0.091530,0.765157,0.134434
0.363257,0.373349,0.661509,0.431669,0.271681,0.758176,0.227875,0.523670
0.401348,0.074016,0.151810,0.364635,0.528312,0.816087,0.309324,0.649759
0.795976,0.233816,0.924477,0.439305,0.887101,0.361711,0.539303,0.369729
0.857015,0.082963,0.941559,0.724123,0.267051,0.725689,0.224565,0.966896
0.445019,0.025816,0.018178,0.200274,0.769273,0.716070,0.225742,0.738391
0.023936,0.565671,0.398784,0.664595,0.498433,0.787470,0.870255,0.838318
0.807263,0.802259,0.411442,0.652486,0.071769,0.528114,0.271513,0.482293
0.976829,0.856434,0.643580,0.267111,0.387672,0.303827,0.830608,0.733430
0.979298,0.848257,0.889841,0.891522,0.313492,0.701832,0.221852,0.857038
0.907533,0.370292,0.464082,0.159301,0.086051,0.660070,0.414405,0.219787
0.617554,0.034046,0.120426,0.566981,0.415365,0.760309,0.163004,0.949172
0.932226,0.640300,0.583827,0.679709,0.989316,0.248241,0.251689,0.936981
0.381316,0.294595,0.036701,0.227837,0.302420,0.288822,0.857657,0.427267
0.567405,0.766388,0.646212,0.992589,0.001920,0.366516,0.897041,0.327338
0.189321,0.834114,0.108509,0.007157,0.252202,0.078615,0.910214,0.481216
0.239312,0.232357,0.868175,0.895986,0.589751,0.324807,0.432279,0.207802
0.590510,0.096259,0.958774,0.803348,0.511790,0.356376,0.237027,0.425172
0.856518,0.959975,0.594944,0.987435,0.696152,0.009186,0.107152,0.360307
0.212423,0.359768,0.067917,0.124724,0.847519,0.875456,0.516849,0.656002
0.663283,0.392444,0.299753,0.130985,0.002516,0.088810,0.323213,0.509212
0.311524,0.356651,0.094482,0.333629,0.273059,0.248575,0.392341,0.526315
0.169104,0.734670,0.599354,0.496510,0.554925,0.715398,0.984606,0.412754
0.617493,0.154108,0.330423,0.462576,0.396631,0.722158,0.595456,0.630943
0.811222,0.653988,0.886357,0.162487,0.332589,0.184647,0.772300,0.389274
0.453799,0.317002,0.854881,0.677007,0.742871,0.522197,0.816811,0.400857
0.899199,0.466505,0.270360,0.075535,0.781889,0.378463,0.072574,0.247763
0.861586,0.884024,0.958067,0.566737,0.684722,0.791644,0.372197,0.793496
0.255240,0.054348,0.300465,0.970554,0.029640,0.749185,0.360465,0.910175
0.205720,0.091512,0.526704,0.023891,0.700201,0.872418,0.453700,0.859994
0.215613,0.820464,0.540385,0.313685,0.512193,0.452048,0.322029,0.493698
0.870851,0.433894,0.127330,0.536601,0.462758,0.928233,0.405853,0.276743
0.838510,0.291957,0.180361,0.208156,0.512883,0.075967,0.927102,0.983881
0.316967,0.028145,0.498672,0.301305,0.029326,0.025079,0.998457,0.828489
0.865660,0.304497,0.289526,0.002017,0.221924,0.704552,0.274756,0.119325
0.719441,0.639895,0.767805,0.321575,0.771261,0.500812,0.560017,0.451034
0.274513,0.315664,0.246334,0.064424,0.249970,0.497268,0.096998,0.439304
0.779649,0.854364,0.895849,0.649963,0.951139,0.966479,0.562937,0.786862
0.225842,0.250920,0.625385,0.602452,0.371154,0.958021,0.686098,0.202199
0.828261,0.254590,0.880847,0.026614,0.868085,0.277239,0.731638,0.330043
0.912303,0.390939,0.074531,0.979943,0.645497,0.164455,0.841542,0.746802
0.737816,0.797486,0.319476,0.235357,0.199545,0.065766,0.307881,0.942819
0.722794,0.843719,0.513586,0.190635,0.116295,0.888331,0.985699,0.640415
0.899509,0.378118,0.906520,0.034817,0.739820,0.014746,0.776447,0.824133
0.583520,0.486357,0.334302,0.457685,0.393624,0.229038,0.811072,0.656959
0.473691,0.667564,0.985765,0.448991,0.398639,0.642509,0.545908,0.836534
0.277326,0.755541,0.369941,0.297445,0.824015,0.805994,0.715741,0.835024
0.740515,0.889040,0.371417,0.504402,0.369225,0.004258,0.857837,0.705572
0.256736,0.096130,0.342299,0.513887,0.628072,0.947970,0.341062,0.367538
0.093849,0.432374,0.486326,0.710048,0.443260,0.617794,0.363560,0.764726
0.007620,0.837212,0.206942,0.336683,0.949550,0.254284,0.783363,0.833708
0.164720,0.508721,0.815696,0.649736,0.440769,0.255694,0.848968,0.224364
0.519470,0.875794,0.709348,0.182584,0.822078,0.959374,0.586392,0.665968
0.299878,0.710273,0.742926,0.266174,0.629135,0.197014,0.425797,0.300308
0.966414,0.114624,0.565718,0.871287,0.187547,0.168861,0.780025,0.178827
0.905471,0.111882,0.669176,0.148151,0.921507,0.267891,0.269294,0.598840
0.387866,0.365680,0.304296,0.420622,0.817530,0.475078,0.806179,0.225993
0.161510,0.456127,0.155152,0.806936,0.846185,0.986297,0.676277,0.763892
0.242883,0.129668,0.826680,0.498821,0.998374,0.664216,0.929406,0.223439
0.408352,0.983837,0.496001,0.764011,0.059651,0.502036,0.950797,0.349773
0.655130,0.818128,0.908657,0.626685,0.398257,0.412867,0.283810,0.544618
0.634443,0.039392,0.317172,0.704372,0.974296,0.918623,0.902957,0.713882
0.012300,0.438534,0.842970,0.598656,0.960640,0.314415,0.303107,0.738857
0.532826,0.819524,0.488823,0.338511,0.133867,0.346310,0.423485,0.770923
0.245550,0.079939,0.337147,0.740148,0.039231,0.527288,0.013198,0.885545
0.257039,0.173045,0.518873,0.993974,0.203575,0.577777,0.213354,0.897875
0.553425,0.775463,0.820902,0.813729,0.428595,0.536886,0.084026,0.648350
0.935022,0.709626,0.620551,0.688945,0.803405,0.326059,0.407272,0.867062
0.805824,0.810495,0.537698,0.987164,0.366993,0.573145,0.580327,0.629871
0.162703,0.388914,0.864903,0.368041,0.251314,0.162903,0.462956,0.986844
0.219721,0.237929,0.226237,0.554873,0.636885,0.193078,0.284978,0.569376
0.902520,0.161786,0.734541,0.341278,0.260811,0.659862,0.076604,0.013095
0.082979,0.062981,0.134545,0.397398,0.199755,0.558761,0.424261,0.749029
0.391874,0.283177,0.864614,0.667870,0.141728,0.422681,0.110733,0.198505
0.701459,0.121149,0.012823,0.176339,0.344994,0.202452,0.620558,0.720611
0.744518,0.943246,0.369816,0.532425,0.600400,0.531801,0.276058,0.037952
0.533065,0.032014,0.551983,0.222440,0.905913,0.825865,0.136122,0.545918
0.497091,0.513503,0.913073,0.117563,0.986316,0.212294,0.003175,0.852603
0.192103,0.930758,0.762153,0.577987,0.223655,0.651613,0.765658,0.966586
0.681742,0.522965,0.574695,0.910264,0.542171,0.822788,0.762078,0.388402
0.774292,0.778201,0.347326,0.433171,0.013542,0.777125,0.268322,0.531218
0.957108,0.998874,0.952397,0.022024,0.161642,0.612724,0.672782,0.385268
0.234692,0.145710,0.832535,0.440549,0.597178,0.022184,0.763377,0.384703
0.377508,0.472470,0.789356,0.419798,0.431051,0.359213,0.566658,0.814890
0.996257,0.598514,0.468014,0.654275,0.878653,0.046102,0.097731,0.020258
0.600929,0.162934,0.540185,0.761891,0.164397,0.671605,0.177487,0.618250
0.941138,0.522014,0.593306,0.521701,0.900390,0.484231,0.095365,0.459759
0.346221,0.258305,0.139903,0.146367,0.903090,0.083767,0.358455,0.142659
0.122953,0.954996,0.101880,0.322688,0.678151,0.039783,0.956475,0.951467
0.819418,0.793688,0.902145,0.892044,0.466453,0.269631,0.665917,0.870901
0.838034,0.166476,0.453461,0.775154,0.123761,0.187465,0.376064,0.052973
0.254382,0.244051,0.279378,0.320182,0.948812,0.504369,0.959855,0.407083
0.407450,0.942609,0.439984,0.134830,0.818738,0.654144,0.751988,0.774616
0.533811,0.474447,0.676880,0.934352,0.480662,0.417772,0.583300,0.140782
0.367881,0.085309,0.885424,0.986862,0.837959,0.760565,0.246049,0.622877
0.479441,0.628255,0.381164,0.548183,0.990507,0.874556,0.116045,0.414127
0.045207,0.677941,0.493238,0.837066,0.752477,0.610902,0.037020,0.473245
0.727228,0.690857,0.017918,0.144401,0.426857,0.108496,0.965671,0.471631
0.315423,0.362072,0.801656,0.660114,0.356021,0.243759,0.333923,0.996008
0.338391,0.673794,0.139272,0.453658,0.170227,0.022515,0.017576,0.574995
0.622065,0.833487,0.575722,0.725127,0.322426,0.630985,0.502100,0.598550
0.796693,0.073893,0.072307,0.775548,0.148194,0.763793,0.625828,0.305604
0.292529,0.889077,0.585542,0.027235,0.455126,0.241606,0.743163,0.500389
0.960214,0.495925,0.298569,0.683827,0.570152,0.233595,0.128040,0.965681
0.362551,0.141221,0.679133,0.124405,0.372657,0.622726,0.797580,0.402855
0.273790,0.660482,0.590758,0.941126,0.659830,0.762328,0.486309,0.067474
0.377862,0.202623,0.270532,0.366644,0.037512,0.038263,0.902456,0.719556
0.202106,0.075743,0.284691,0.976336,0.379029,0.103869,0.027670,0.511950
0.627011,0.445671,0.693390,0.402661,0.646987,0.711678,0.767248,0.555245
0.080677,0.460030,0.642918,0.920075,0.898362,0.033688,0.820009,0.267341
0.104906,0.984938,0.143835,0.997366,0.496510,0.838702,0.906353,0.852204
0.309421,0.473170,0.036639,0.023668,0.352787,0.090663,0.201319,0.375609
0.172280,0.851109,0.488965,0.935796,0.492724,0.177560,0.219905,0.529254
0.648040,0.174433,0.554680,0.561809,0.223416,0.124072,0.303384,0.598559
0.524785,0.775133,0.831368,0.871242,0.605653,0.025519,0.087399,0.308236
0.817892,0.449228,0.977974,0.588535,0.944263,0.095903,0.386516,0.716457
0.390411,0.222904,0.785403,0.384966,0.439045,0.034894,0.496062,0.641722
0.628340,0.756925,0.624177,0.141678,0.787147,0.534470,0.748656,0.514067
